OrderID,OrderDate,CustomerName,Region,Product,Quantity,UnitPrice,Discount,PaymentMode
FX202734,2025-02-08,Saanvi Reddy,north,Spring Roll,8,159.0,0.15,Cash on Delivery
FX206640,2025-12-26,Priya Balaji,EAST,Green Salad,6,136.22,0.0,Cash on Delivery
FX201198,2025-09-29,Sneha Varma,north,Green Salad,5,139.0,0.0,Wallet
FX208396,12/02/2025,Dev Sharma,west,Chocolate Brownie,2,149.0,0.0,Wallet
FX208534,2025-05-31,Aditya Ghosh,East,Chicken Biryani,6,294.78,0.2,Card
FX205195,12/01/2025,Tara Joshi,SOUTH,Idli Sambar,5,90.78,0.0,Cash on Delivery
FX202240,2025-10-09,Vihaan Rao,west,Chicken Noodles,4,243.78,0.0,UPI
FX203218,2025-09-23,Aarav Mehta,SOUTH,Mutton Roll,4,281.79,0.1,Wallet
FX207993,2025-03-23,Ishita Bose,south,Mutton Roll,8,284.58,0.25,Card
FX207071,2025-06-01,Kabir Shah,North,Mango Lassi,8,111.18,0.25,Cash on Delivery
FX208451,02-10-2025,Manish Tiwari,SOUTH,Veg Fried Rice,4,199.0,0.25,Wallet
FX208926,23/09/2025,Ananya Iyer,North,Farmhouse Pizza,7,406.98,0.0,Wallet
FX200789,2025-12-04,Kabir Shah,East,Idli Sambar,8,89.0,0.2,Wallet
FX201952,07-10-2025,Nisha Gupta,North,Tandoori Chicken,4,440.02,0.0,Card
FX203372,10-04-2025,Dev Sharma,North,Farmhouse Pizza,1,399.0,0.0,Card
FX203708,06-03-2025,Dev Sharma,west,Filter Coffee,7,60.18,0.2,Wallet
FX206011,05/07/2025,Ananya Iyer,north,Fish Curry Meals,7,325.71,0.25,Card
FX203635,11-29-2025,Priya Balaji,SOUTH,Fish Curry Meals,6,325.71,0.15,Cash on Delivery
FX207441,2025-02-17,Nikhil Menon,west,Masala Dosa,3,130.29,0.0,UPI
FX203585,20/12/2025,Rahul Sinha,North,Mutton Roll,1,281.79,0.0,UPI
FX207729,02-19-2025,Dev Sharma,North,Cold Coffee,4,116.62,0.15,Card
FX202909,23/06/2025,Rahul Sinha,SOUTH,Farmhouse Pizza,3,395.01,0.0,Card
FX202416,2025-03-29,Tara Joshi,North,Tandoori Chicken,6,449.0,0.2,Cash on Delivery
FX206886,07-28-2025,Karthik Raman,North,Paneer Butter Masala,3,253.82,0.2,Cash on Delivery
FX200586,2025-08-19,Manish Tiwari,East,Cold Coffee,1,120.19,0.0,Cash on Delivery
FX207497,2025-06-23,Aditya Ghosh,SOUTH,Filter Coffee,3,59.0,0.0,UPI
FX203124,2025-04-01,Kabir Shah,west,Margherita Pizza,5,253.98,0.0,Cash on Delivery
FX205263,01/04/2025,Tara Joshi,EAST,Chicken Biryani,5,294.78,0.1,Wallet
FX202828,2025-09-13,Rahul Sinha,EAST,Mutton Roll,2,279.0,0.2,UPI
FX205783,2025-11-05,Kabir Shah,SOUTH,Tandoori Chicken,3,457.98,0.2,Card
FX201567,05-16-2025,Aditya Ghosh,North,Filter Coffee,4,57.82,0.0,Card
FX204286,06/07/2025,Dev Sharma,north,Veg Biryani,7,214.62,0.25,Cash on Delivery
FX208266,10-27-2025,Ishita Bose,west,Fish Curry Meals,5,325.71,,UPI
FX200781,2025-05-08,Aditya Ghosh,west,Mutton Roll,1,281.79,0.15,UPI
FX208012,2025-09-02,Karthik Raman,SOUTH,Fish Curry Meals,8,335.58,0.0,UPI
FX205644,2025-08-04,Kavya Subramanian,south,Masala Dosa,4,129.0,,Card
FX208278,07-28-2025,Tara Joshi,EAST,Tandoori Chicken,7,449.0,,UPI
FX205795,05-28-2025,Karthik Raman,East,Filter Coffee,1,58.41,0.25,Cash on Delivery
FX200901,23/11/2025,Manish Tiwari,EAST,Veg Fried Rice,4,199.0,0.0,UPI
FX204127,2025-09-17,Arjun Verma,East,Cold Coffee,4,116.62,0.0,Cash on Delivery
FX206383,07-13-2025,Sneha Varma,North,Idli Sambar,5,89.89,0.1,UPI
FX203101,2025-10-06,Meera Krishnan,EAST,Margherita Pizza,4,251.49,0.0,UPI
FX208239,2025-06-04,Lakshmi Prasad,SOUTH,Farmhouse Pizza,5,395.01,0.15,Wallet
FX206380,23/06/2025,Kabir Shah,west,Butter Naan,5,45.45,0.25,Card
FX201619,11/09/2025,Rohan Pillai,North,Veg Biryani,6,221.19,0.0,Card
FX202248,04/03/2025,Kabir Shah,East,Green Salad,3,141.78,0.25,Card
FX200406,2025-01-05,Riya Kapoor,west,Chocolate Brownie,1,146.02,0.0,Card
FX207210,2025-08-12,Ishita Bose,EAST,Chicken Noodles,1,236.61,0.0,Cash on Delivery
FX206661,2025-11-28,Kavya Subramanian,south,Mango Lassi,2,111.18,0.1,Card
FX203806,2025-04-21,Aditya Ghosh,West,Chicken Biryani,6,286.11,0.0,UPI
FX206194,01-09-2025,Kavya Subramanian,SOUTH,Masala Dosa,5,130.29,0.2,Cash on Delivery
FX205879,09/09/2025,,south,Chocolate Brownie,-5,151.98,0.25,Wallet
FX204156,22/07/2025,,south,Idli Sambar,1,89.89,0.0,Wallet
FX202383,2025-02-25,Sneha Varma,west,Margherita Pizza,8,251.49,0.0,UPI
FX200093,06/04/2025,Rohan Pillai,south,Chicken Noodles,2,239.0,,UPI
FX205976,2025-01-31,Arjun Verma,SOUTH,Fish Curry Meals,8,322.42,0.0,Cash on Delivery
FX206293,11-05-2025,Saanvi Reddy,EAST,Veg Biryani,3,216.81,0.15,Wallet
FX201374,2025-04-29,Manish Tiwari,West,Butter Naan,3,44.1,0.2,Card
FX206018,02/02/2025,Rahul Sinha,SOUTH,Masala Dosa,3,129.0,0.05,Card
FX205766,2025-12-30,Nisha Gupta,EAST,Paneer Butter Masala,8,253.82,0.0,UPI
FX202473,2025-12-24,Manish Tiwari,East,Margherita Pizza,2,249.0,0.1,Card
FX200025,2025-03-03,Aditya Ghosh,south,Margherita Pizza,8,244.02,0.0,UPI
FX201256,01-13-2025,Dev Sharma,north,Chicken Biryani,5,289.0,0.25,Cash on Delivery
FX205420,2025-02-26,,south,Idli Sambar,1,87.22,0.15,Wallet
FX208420,05/02/2025,Sneha Varma,North,Mango Lassi,7,110.09,0.1,Wallet
FX203486,2025-11-29,Yash Patel,West,Idli Sambar,4,89.0,0.1,Cash on Delivery
FX205018,10/06/2025,Rohan Pillai,EAST,Cold Coffee,2,119.0,0.0,Wallet
FX203633,2025-05-18,Rahul Sinha,north,Veg Biryani,2,214.62,0.05,Card
FX208800,2025-02-06,Ananya Iyer,EAST,Margherita Pizza,4,253.98,0.05,UPI
FX204167,08/06/2025,Aarav Mehta,North,Idli Sambar,1,90.78,0.25,Cash on Delivery
FX200162,02/12/2025,Dev Sharma,West,Chicken Biryani,1,294.78,0.05,UPI
FX201060,10/10/2025,Kavya Subramanian,west,Chicken Noodles,3,243.78,0.25,Cash on Delivery
FX200541,09/08/2025,Lakshmi Prasad,EAST,Mango Lassi,3,107.91,0.1,Cash on Delivery
FX202461,07-06-2025,Ishita Bose,north,Veg Biryani,1,219.0,0.0,Card
FX207002,2025-01-02,Ishita Bose,SOUTH,Farmhouse Pizza,2,395.01,0.25,Wallet
FX207987,2025-12-08,Rahul Sinha,SOUTH,Spring Roll,8,155.82,0.25,Cash on Delivery
FX200261,2025-11-15,Sneha Varma,SOUTH,Chicken Noodles,2,236.61,0.15,Cash on Delivery
FX200484,06-21-2025,Priya Balaji,EAST,Mutton Roll,7,281.79,0.2,UPI
FX202143,29/10/2025,Omkar Deshpande,SOUTH,Mango Lassi,5,109.0,0.2,Wallet
FX200172,2025-04-30,Rahul Sinha,north,Masala Dosa,1,129.0,0.1,UPI
FX206855,06/03/2025,Rohan Pillai,west,Veg Fried Rice,1,197.01,0.2,UPI
FX208875,2025-08-19,Lakshmi Prasad,west,Tandoori Chicken,7,457.98,0.15,UPI
FX207877,31/08/2025,Saanvi Reddy,West,Green Salad,-8,136.22,0.25,Cash on Delivery
FX200471,2025-06-03,Aditya Ghosh,SOUTH,Chicken Noodles,3,243.78,0.05,UPI
FX203718,2025-01-14,Saanvi Reddy,East,Spring Roll,2,160.59,0.05,Card
FX203320,11-18-2025,Priya Balaji,West,Green Salad,-8,136.22,0.0,UPI
FX206677,17/01/2025,Rohan Pillai,south,Mango Lassi,4,109.0,0.0,Wallet
FX204407,2025-02-20,Yash Patel,north,Margherita Pizza,1,253.98,0.1,Wallet
FX203685,2025-04-19,Karthik Raman,East,Tandoori Chicken,2,440.02,0.0,UPI
FX202380,05-15-2025,Manish Tiwari,East,Spring Roll,6,162.18,0.1,Card
FX207423,23/05/2025,Diya Nair,west,Mutton Roll,8,279.0,0.05,Wallet
FX208275,2025-03-06,Meera Krishnan,North,Margherita Pizza,3,253.98,0.25,Cash on Delivery
FX202900,03/12/2025,Aarav Mehta,south,Farmhouse Pizza,4,406.98,0.0,Card
FX200086,10/07/2025,Priya Balaji,north,Masala Dosa,6,126.42,0.25,Wallet
FX206713,2025-05-03,Karthik Raman,south,Paneer Butter Masala,3,253.82,0.05,Wallet
FX208014,08/04/2025,Nisha Gupta,SOUTH,Cold Coffee,2,116.62,0.25,Card
FX203537,2025-05-22,Nikhil Menon,East,Veg Biryani,2,214.62,0.15,Card
FX204371,2025-02-02,Rahul Sinha,west,Mango Lassi,2,106.82,0.0,UPI
FX201900,11-21-2025,Rahul Sinha,north,Butter Naan,3,44.55,0.0,Wallet
FX206587,02-07-2025,Kabir Shah,SOUTH,Chicken Noodles,7,239.0,0.25,Cash on Delivery
FX206783,2025-05-30,Manish Tiwari,south,Tandoori Chicken,5,449.0,0.05,UPI
FX206501,2025-01-15,Ishita Bose,EAST,Idli Sambar,6,89.0,0.1,UPI
FX203560,2025-05-15,,SOUTH,Green Salad,6,140.39,0.2,Wallet
FX205888,08/10/2025,Vihaan Rao,East,Filter Coffee,6,58.41,0.0,UPI
FX208132,2025-05-06,Dev Sharma,south,Filter Coffee,3,60.18,0.05,UPI
FX201430,2025-03-17,Vihaan Rao,North,Green Salad,7,139.0,0.1,Cash on Delivery
FX201400,08-26-2025,Ishita Bose,west,Gulab Jamun,8,99.99,0.1,UPI
FX206256,2025-10-13,Rohan Pillai,west,Veg Biryani,-5,221.19,0.15,Cash on Delivery
FX201311,24/02/2025,Dev Sharma,west,Fish Curry Meals,7,335.58,0.15,Wallet
FX204291,11/05/2025,Ananya Iyer,East,Green Salad,5,140.39,0.05,Cash on Delivery
FX200975,04-15-2025,Manish Tiwari,SOUTH,Veg Biryani,1,223.38,0.0,UPI
FX207421,2025-01-09,Ananya Iyer,West,Tandoori Chicken,5,444.51,0.2,Cash on Delivery
FX206201,09/05/2025,Karthik Raman,West,Green Salad,1,140.39,0.0,Card
FX208682,2025-07-28,Diya Nair,west,Gulab Jamun,8,98.01,0.0,Wallet
FX202524,2025-05-09,Karthik Raman,north,Chicken Biryani,1,286.11,0.15,Cash on Delivery
FX201366,2025-03-02,Rohan Pillai,west,Veg Fried Rice,5,202.98,0.0,Cash on Delivery
FX202266,30/06/2025,Lakshmi Prasad,North,Mango Lassi,1,109.0,0.0,Cash on Delivery
FX203587,04-26-2025,Kavya Subramanian,SOUTH,Chocolate Brownie,7,149.0,0.2,Wallet
FX201100,16/12/2025,Nisha Gupta,East,Butter Naan,3,45.0,0.2,Cash on Delivery
FX207857,07-06-2025,Aarav Mehta,East,Farmhouse Pizza,8,406.98,,Cash on Delivery
FX202105,08/08/2025,Omkar Deshpande,north,Tandoori Chicken,7,453.49,0.1,Card
FX207624,2025-04-08,Dev Sharma,south,Butter Naan,1,44.55,0.0,Cash on Delivery
FX208637,2025-04-17,Ishita Bose,north,Chicken Biryani,7,294.78,0.15,Card
FX205558,06/12/2025,Nisha Gupta,EAST,Veg Biryani,1,214.62,0.05,Cash on Delivery
FX201090,2025-10-10,Yash Patel,north,Mango Lassi,4,106.82,0.0,Card
FX205786,08-05-2025,Priya Balaji,West,Veg Biryani,4,216.81,0.25,UPI
FX206019,04-14-2025,Dev Sharma,south,Butter Naan,6,45.9,0.2,Wallet
FX204203,2025-04-29,Rohan Pillai,East,Tandoori Chicken,8,453.49,0.15,Card
FX206831,12-09-2025,Riya Kapoor,west,Spring Roll,1,159.0,0.05,Wallet
FX203833,11-06-2025,Aarav Mehta,EAST,Paneer Butter Masala,4,259.0,0.1,UPI
FX202784,17/08/2025,Aarav Mehta,West,Filter Coffee,7,58.41,0.0,UPI
FX205034,2025-11-16,Vihaan Rao,SOUTH,Masala Dosa,5,131.58,0.0,Cash on Delivery
FX203847,2025-09-02,Arjun Verma,North,Spring Roll,6,155.82,,Cash on Delivery
FX208214,04-17-2025,Kavya Subramanian,West,Chocolate Brownie,8,151.98,0.0,Wallet
FX206015,2025-08-27,Rahul Sinha,West,Tandoori Chicken,1,453.49,0.1,Cash on Delivery
FX205746,12-27-2025,Priya Balaji,EAST,Margherita Pizza,5,249.0,0.0,Card
FX206652,2025-09-27,Saanvi Reddy,West,Masala Dosa,6,126.42,0.25,Card
FX204722,09-13-2025,Kavya Subramanian,East,Filter Coffee,2,60.18,0.15,Cash on Delivery
FX208314,21/03/2025,Aarav Mehta,west,Veg Fried Rice,5,202.98,0.0,Cash on Delivery
FX200895,08-07-2025,Nikhil Menon,East,Gulab Jamun,4,99.99,0.15,UPI
FX200090,22/05/2025,Kavya Subramanian,south,Mango Lassi,5,110.09,0.1,Wallet
FX206761,16/06/2025,Manish Tiwari,EAST,Idli Sambar,2,87.22,0.2,Card
FX201327,08-07-2025,Rohan Pillai,West,Spring Roll,1,155.82,0.05,Cash on Delivery
FX200649,2025-08-16,Karthik Raman,south,Butter Naan,4,44.1,0.1,Cash on Delivery
FX205180,15/02/2025,Lakshmi Prasad,East,Margherita Pizza,1,253.98,0.1,Cash on Delivery
FX204170,2025-10-09,Riya Kapoor,West,Fish Curry Meals,6,325.71,0.0,Wallet
FX208255,10/01/2025,Priya Balaji,west,Filter Coffee,2,59.59,0.25,Cash on Delivery
FX202621,07-25-2025,Nisha Gupta,West,Fish Curry Meals,2,335.58,0.15,Cash on Delivery
FX204553,01/03/2025,Rohan Pillai,East,Paneer Butter Masala,5,256.41,0.0,Cash on Delivery
FX205666,2025-12-04,Ishita Bose,North,Mango Lassi,6,111.18,0.0,Card
FX202387,01-31-2025,Aarav Mehta,EAST,Idli Sambar,6,89.89,0.15,UPI
FX208891,09/02/2025,Priya Balaji,East,Masala Dosa,1,131.58,0.0,UPI
FX200237,2025-01-21,,North,Paneer Butter Masala,5,253.82,0.0,Wallet
FX203627,04-26-2025,Aarav Mehta,west,Veg Fried Rice,4,197.01,,UPI
FX207978,2025-07-31,Diya Nair,North,Butter Naan,3,44.55,0.05,Cash on Delivery
FX203146,2025-07-06,Manish Tiwari,North,Gulab Jamun,5,100.98,0.0,Cash on Delivery
FX208299,11-19-2025,Vihaan Rao,SOUTH,Gulab Jamun,1,99.99,0.0,Cash on Delivery
FX200249,09/09/2025,Diya Nair,EAST,Veg Biryani,1,219.0,0.0,Wallet
FX203144,29/04/2025,Saanvi Reddy,north,Fish Curry Meals,3,332.29,0.25,Cash on Delivery
FX206002,12-14-2025,Rahul Sinha,north,Veg Biryani,4,221.19,,Card
FX202094,2025-06-25,Kavya Subramanian,west,Margherita Pizza,5,246.51,0.15,Card
FX208999,2025-12-04,Ananya Iyer,North,Cold Coffee,4,116.62,0.15,UPI
FX207896,13/04/2025,Meera Krishnan,East,Gulab Jamun,8,97.02,,Card
FX207310,2025-07-23,Omkar Deshpande,west,Green Salad,4,137.61,0.1,UPI
FX203506,10/01/2025,Yash Patel,west,Fish Curry Meals,4,332.29,0.1,UPI
FX200762,2025-01-17,Tara Joshi,West,Spring Roll,5,162.18,0.1,Wallet
FX208829,28/12/2025,Omkar Deshpande,East,Butter Naan,3,44.1,0.0,Wallet
FX200641,2025-10-20,Saanvi Reddy,west,Paneer Butter Masala,3,253.82,0.2,Cash on Delivery
FX206384,2025-05-24,Tara Joshi,North,Cold Coffee,5,120.19,0.0,Wallet
FX203461,2025-01-01,Ananya Iyer,north,Spring Roll,7,157.41,0.05,Wallet
FX208558,2025-04-19,Dev Sharma,south,Veg Fried Rice,3,195.02,0.15,Card
FX206029,2025-05-07,Lakshmi Prasad,south,Green Salad,7,139.0,0.0,UPI
FX202878,01-22-2025,Vihaan Rao,west,Mango Lassi,2,109.0,0.2,UPI
FX203787,07/01/2025,Nikhil Menon,south,Tandoori Chicken,6,449.0,0.0,Cash on Delivery
FX200447,21/11/2025,Aditya Ghosh,EAST,Tandoori Chicken,7,440.02,,UPI
FX204199,16/03/2025,Sneha Varma,north,Paneer Butter Masala,4,256.41,0.0,Card
FX200336,2025-06-27,Rohan Pillai,north,Spring Roll,5,159.0,,Card
FX205605,2025-04-12,Vihaan Rao,south,Veg Fried Rice,8,202.98,0.0,Cash on Delivery
FX203503,06-24-2025,Manish Tiwari,north,Fish Curry Meals,-2,332.29,,UPI
FX204766,07/12/2025,Tara Joshi,west,Chicken Biryani,1,283.22,0.0,Card
FX204620,10-20-2025,Priya Balaji,west,Chicken Noodles,6,239.0,0.25,Wallet
FX201860,09/03/2025,Yash Patel,west,Cold Coffee,2,116.62,0.0,UPI
FX207079,2025-10-19,Ishita Bose,East,Spring Roll,6,162.18,0.1,Cash on Delivery
FX203302,05-05-2025,Priya Balaji,East,Veg Fried Rice,1,197.01,0.2,Card
FX207615,01-03-2025,Sneha Varma,West,Filter Coffee,1,57.82,0.1,Wallet
FX208351,09-23-2025,Omkar Deshpande,SOUTH,Idli Sambar,3,88.11,0.2,UPI
FX207777,2025-05-30,,south,Green Salad,7,137.61,0.0,UPI
FX201526,2025-04-09,Nisha Gupta,North,Mutton Roll,4,284.58,0.0,Cash on Delivery
FX201973,2025-03-25,Tara Joshi,East,Veg Fried Rice,1,200.99,0.05,Cash on Delivery
FX203295,20/01/2025,Karthik Raman,EAST,Margherita Pizza,3,253.98,0.1,Wallet
FX203274,2025-09-27,Aditya Ghosh,North,Masala Dosa,4,126.42,,Card
FX208429,24/02/2025,Sneha Varma,west,Veg Biryani,3,216.81,0.0,Cash on Delivery
FX207502,2025-06-25,Meera Krishnan,south,Filter Coffee,5,58.41,0.0,Wallet
FX208942,27/09/2025,Tara Joshi,North,Mango Lassi,1,109.0,0.05,Wallet
FX203031,13/05/2025,Ananya Iyer,North,Mango Lassi,5,107.91,0.25,UPI
FX208973,28/01/2025,Nikhil Menon,West,Mutton Roll,6,276.21,0.0,Card
FX208669,2025-01-17,Priya Balaji,West,Green Salad,5,141.78,0.0,Cash on Delivery
FX201450,2025-12-18,Rohan Pillai,SOUTH,Chocolate Brownie,3,146.02,0.25,Cash on Delivery
FX202280,2025-04-15,,south,Green Salad,5,140.39,0.0,Card
FX205067,07-02-2025,Kavya Subramanian,North,Chicken Biryani,3,294.78,0.05,Cash on Delivery
FX204277,2025-02-22,Aditya Ghosh,SOUTH,Idli Sambar,2,89.0,0.1,Wallet
FX208748,13/09/2025,Diya Nair,south,Mango Lassi,7,106.82,0.05,Card
FX207407,2025-03-11,Rahul Sinha,East,Masala Dosa,5,130.29,0.0,Cash on Delivery
FX207519,23/04/2025,Kavya Subramanian,EAST,Paneer Butter Masala,6,264.18,0.0,UPI
FX203414,31/12/2025,Nikhil Menon,west,Mango Lassi,1,110.09,0.15,Cash on Delivery
FX208421,2025-12-16,Nisha Gupta,West,Chocolate Brownie,1,150.49,0.0,Cash on Delivery
FX201340,2025-11-20,Aarav Mehta,north,Veg Fried Rice,8,202.98,0.1,Wallet
FX204091,10-22-2025,Ishita Bose,south,Farmhouse Pizza,4,391.02,0.15,Cash on Delivery
FX201750,2025-03-10,Arjun Verma,West,Spring Roll,3,155.82,0.15,Wallet
FX207746,26/08/2025,Aarav Mehta,North,Chocolate Brownie,6,147.51,0.0,Cash on Delivery
FX206368,2025-02-21,Omkar Deshpande,West,Veg Fried Rice,1,197.01,0.2,UPI
FX203675,01-14-2025,Karthik Raman,EAST,Cold Coffee,1,116.62,0.0,Cash on Delivery
FX205218,04/05/2025,Yash Patel,West,Mango Lassi,7,110.09,0.0,Card
FX204402,16/05/2025,Nisha Gupta,SOUTH,Farmhouse Pizza,4,406.98,0.25,Card
FX201698,22/08/2025,Yash Patel,EAST,Fish Curry Meals,8,329.0,0.15,UPI
FX207443,25/12/2025,Dev Sharma,East,Veg Biryani,1,216.81,0.05,Card
FX205333,2025-03-02,Diya Nair,north,Mutton Roll,7,273.42,0.0,Wallet
FX205495,31/01/2025,Priya Balaji,west,Tandoori Chicken,2,444.51,0.1,Wallet
FX202681,21/12/2025,Ananya Iyer,West,Margherita Pizza,6,253.98,0.0,UPI
FX205578,21/08/2025,Dev Sharma,SOUTH,Farmhouse Pizza,3,399.0,0.0,Wallet
FX206161,2025-06-30,Tara Joshi,north,Chocolate Brownie,6,147.51,0.15,UPI
FX205215,20/08/2025,Manish Tiwari,SOUTH,Paneer Butter Masala,8,256.41,,UPI
FX203802,2025-07-14,Kavya Subramanian,East,Veg Fried Rice,2,202.98,0.1,Card
FX208441,2025-08-17,Lakshmi Prasad,SOUTH,Tandoori Chicken,6,444.51,0.25,Wallet
FX207698,22/12/2025,Omkar Deshpande,West,Masala Dosa,2,131.58,0.0,Wallet
FX203613,2025-04-20,Kavya Subramanian,SOUTH,Spring Roll,1,159.0,0.05,Card
FX201742,2025-06-01,Tara Joshi,north,Chicken Noodles,5,241.39,0.0,Wallet
FX205931,24/03/2025,Sneha Varma,EAST,Filter Coffee,5,59.0,0.25,Cash on Delivery
FX204980,2025-11-16,Aarav Mehta,West,Chicken Noodles,2,243.78,0.25,Cash on Delivery
FX201295,01-20-2025,Manish Tiwari,North,Filter Coffee,4,58.41,0.05,UPI
FX207744,2025-11-17,Riya Kapoor,north,Gulab Jamun,5,100.98,0.15,Cash on Delivery
FX203796,2025-09-25,Nikhil Menon,north,Chicken Biryani,3,289.0,0.25,Cash on Delivery
FX201448,2025-10-16,Vihaan Rao,SOUTH,Farmhouse Pizza,5,395.01,0.05,Cash on Delivery
FX206058,2025-09-15,Aditya Ghosh,SOUTH,Green Salad,2,141.78,,UPI
FX205068,23/06/2025,Yash Patel,north,Veg Fried Rice,7,197.01,0.0,Wallet
FX204042,31/08/2025,Meera Krishnan,north,Margherita Pizza,8,253.98,0.0,UPI
FX202083,02-05-2025,Dev Sharma,North,Veg Biryani,7,223.38,0.15,Card
FX201999,2025-07-15,Arjun Verma,west,Masala Dosa,8,126.42,0.15,Cash on Delivery
FX202134,2025-09-16,Priya Balaji,south,Margherita Pizza,4,244.02,0.05,Wallet
FX202140,2025-02-11,Sneha Varma,East,Chicken Biryani,5,283.22,0.2,UPI
FX202304,2025-01-01,Dev Sharma,EAST,Veg Fried Rice,8,202.98,0.1,Cash on Delivery
FX201988,2025-09-27,Ananya Iyer,North,Chicken Biryani,3,294.78,0.15,Cash on Delivery
FX208095,16/09/2025,Ishita Bose,north,Veg Fried Rice,-4,200.99,0.0,UPI
FX208553,2025-04-14,Priya Balaji,North,Veg Biryani,2,219.0,0.0,Wallet
FX205255,2025-11-15,Saanvi Reddy,North,Green Salad,1,137.61,,Card
FX203664,2025-09-16,Meera Krishnan,west,Veg Biryani,7,221.19,0.05,Card
FX205216,12/04/2025,Nikhil Menon,north,Masala Dosa,5,129.0,0.0,Card
FX205191,06/01/2025,Lakshmi Prasad,north,Veg Biryani,3,214.62,0.25,Cash on Delivery
FX204564,11-02-2025,Meera Krishnan,EAST,Farmhouse Pizza,3,391.02,0.15,Cash on Delivery
FX203086,25/01/2025,Yash Patel,West,Mutton Roll,4,273.42,0.25,Card
FX207479,2025-06-17,Rahul Sinha,West,Spring Roll,5,157.41,0.15,Cash on Delivery
FX204418,12-23-2025,Rohan Pillai,north,Paneer Butter Masala,3,261.59,0.25,Cash on Delivery
FX201019,2025-12-06,Manish Tiwari,West,Filter Coffee,4,57.82,0.0,Wallet
FX207372,2025-02-12,Kavya Subramanian,north,Veg Biryani,7,223.38,0.0,Cash on Delivery
FX201276,2025-06-25,Sneha Varma,west,Chicken Biryani,8,286.11,0.0,Wallet
FX206081,2025-07-25,,EAST,Veg Biryani,6,219.0,0.05,Cash on Delivery
FX207035,03-12-2025,Omkar Deshpande,West,Farmhouse Pizza,1,402.99,0.2,UPI
FX202051,2025-09-24,Ananya Iyer,East,Idli Sambar,8,88.11,0.2,Card
FX204145,2025-06-13,Yash Patel,south,Idli Sambar,4,90.78,0.2,Card
FX202903,23/02/2025,Kavya Subramanian,west,Gulab Jamun,3,98.01,0.25,Card
FX200451,07-25-2025,Meera Krishnan,west,Chicken Biryani,6,286.11,0.2,Card
FX200061,2025-10-22,Sneha Varma,north,Fish Curry Meals,8,322.42,0.0,Cash on Delivery
FX203395,14/01/2025,Riya Kapoor,south,Veg Biryani,8,219.0,0.15,Wallet
FX204675,06-16-2025,Yash Patel,East,Chicken Noodles,2,241.39,0.2,UPI
FX206028,2025-01-31,Dev Sharma,SOUTH,Chicken Noodles,8,241.39,,Card
FX208738,03-03-2025,Saanvi Reddy,West,Veg Fried Rice,1,195.02,0.0,UPI
FX203904,19/01/2025,Omkar Deshpande,south,Idli Sambar,4,90.78,0.05,Cash on Delivery
FX206074,03-30-2025,Rahul Sinha,EAST,Veg Biryani,2,216.81,0.0,Wallet
FX200982,26/02/2025,Manish Tiwari,West,Mutton Roll,6,276.21,0.05,UPI
FX204569,2025-08-05,Riya Kapoor,EAST,Veg Biryani,6,223.38,0.0,Cash on Delivery
FX206515,30/09/2025,Sneha Varma,south,Cold Coffee,-1,120.19,0.1,Card
FX203162,09-09-2025,Ishita Bose,East,Veg Biryani,6,223.38,0.25,Wallet
FX208117,02-25-2025,Aditya Ghosh,west,Gulab Jamun,7,98.01,0.2,UPI
FX203770,14/11/2025,Manish Tiwari,West,Filter Coffee,1,59.59,0.0,Card
FX206198,2025-11-20,Rohan Pillai,north,Farmhouse Pizza,5,399.0,0.1,Card
FX201823,2025-09-16,Manish Tiwari,East,Chocolate Brownie,1,146.02,0.15,Cash on Delivery
FX200032,15/05/2025,Dev Sharma,West,Chocolate Brownie,7,146.02,0.0,Card
FX204354,07-05-2025,Lakshmi Prasad,north,Veg Biryani,4,214.62,0.2,Cash on Delivery
FX205086,2025-03-04,Yash Patel,west,Veg Fried Rice,2,197.01,0.05,Cash on Delivery
FX205335,13/02/2025,Dev Sharma,west,Veg Fried Rice,5,202.98,0.1,Card
FX205768,03-03-2025,Karthik Raman,EAST,Spring Roll,7,157.41,0.2,UPI
FX206865,2025-11-20,Lakshmi Prasad,East,Cold Coffee,5,119.0,0.15,Wallet
FX201587,2025-01-10,Rohan Pillai,East,Gulab Jamun,6,99.0,0.0,Card
FX206604,2025-10-06,Yash Patel,SOUTH,Masala Dosa,3,131.58,0.2,Card
FX201103,07-15-2025,Vihaan Rao,north,Mutton Roll,7,284.58,0.0,Wallet
FX208795,2025-01-13,Dev Sharma,SOUTH,Spring Roll,4,160.59,0.2,Cash on Delivery
FX208088,09/11/2025,,north,Cold Coffee,4,121.38,,Wallet
FX207731,12-28-2025,Diya Nair,East,Chocolate Brownie,6,151.98,0.05,Cash on Delivery
FX200248,2025-11-18,Saanvi Reddy,West,Mutton Roll,5,284.58,0.1,Cash on Delivery
FX200193,08/10/2025,Nikhil Menon,EAST,Green Salad,6,137.61,0.0,Card
FX203745,2025-09-08,Karthik Raman,East,Spring Roll,4,155.82,0.0,Wallet
FX200300,16/05/2025,Meera Krishnan,EAST,Butter Naan,4,45.45,0.25,Card
FX207562,2025-12-05,Rahul Sinha,East,Gulab Jamun,2,99.0,0.05,UPI
FX208376,11-26-2025,Tara Joshi,SOUTH,Chicken Noodles,2,243.78,0.25,Card
FX208295,2025-08-11,Vihaan Rao,EAST,Mango Lassi,7,111.18,0.25,UPI
